conversation_id,conversation,customer_problem,amazon_responses,turn_count,customer_turns,first_timestamp,last_timestamp
479362,"AmazonHelp: [USER_ID] I'm so sorry to hear you're having a problem with your order! Please reach out to us here: [URL] so we may explore our options. ^RO
Customer: I can’t believe I’m fighting with a garbage seller on [USER_ID]. JUST GIVE ME THE CORRECT ORDER. @AmazonHelp",I can’t believe I’m fighting with a garbage seller on [USER_ID]. JUST GIVE ME THE CORRECT ORDER. @AmazonHelp,[USER_ID] I'm so sorry to hear you're having a problem with your order! Please reach out to us here: [URL] so we may explore our options. ^RO,2,1,,
280193,"AmazonHelp: [USER_ID] We apologize for the hassle. Kindly elaborate your concern, we would like to help you.^CB
Customer: [USER_ID] [USER_ID] @AmazonHelp [USER_ID] Again i am facing problem because of amazon. This time in case on no cost emi..
Customer: [USER_ID] [USER_ID] @AmazonHelp [USER_ID] What happened?
Customer: I checked mine...in the end i am paying interest on no cost emi...
So how do [USER_ID] @AmazonHelp  [USER_ID] saying it no cost emi (2/2)","[USER_ID] [USER_ID] @AmazonHelp [USER_ID] Again i am facing problem because of amazon. This time in case on no cost emi..
[USER_ID] [USER_ID] @AmazonHelp [USER_ID] What happened?
I checked mine...in the end i am paying interest on no cost emi...
So how do [USER_ID] @AmazonHelp  [USER_ID] saying it no cost emi (2/2)","[USER_ID] We apologize for the hassle. Kindly elaborate your concern, we would like to help you.^CB",4,3,,
463422,"AmazonHelp: [USER_ID] I’m sorry about this experience. I’d like to assist you, please fill this form: [URL] and I’ll contact you at the earliest. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW
Customer: [USER_ID]  had complaint on [PHONE]-2980338 ; for last 15 days not being resloved. Never seen Amazon acting this slow. Bad packing from Supplier and masala all over the place despite raising the issue no resloution seen. 3 complaint raised so far to Amazon",[USER_ID]  had complaint on [PHONE]-2980338 ; for last 15 days not being resloved. Never seen Amazon acting this slow. Bad packing from Supplier and masala all over the place despite raising the issue no resloution seen. 3 complaint raised so far to Amazon,"[USER_ID] I’m sorry about this experience. I’d like to assist you, please fill this form: [URL] and I’ll contact you at the earliest. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",2,1,,
1366220,"AmazonHelp: [USER_ID] I'm very sorry to hear this. What is it you were advised when you contacted us directly about this? ^KK
Customer: @AmazonHelp There is no more details. You have cancelled the order as you did not have the items in the first place and don’t have them now but took my
AmazonHelp: [USER_ID] Hello, without sharing any personal detail please provide more information on the issue you are facing. ^KK
Customer: @AmazonHelp lied continuously that it was coming on 4 separate days knowing there was no parcel ever coming. Then lie that you are speaking","@AmazonHelp There is no more details. You have cancelled the order as you did not have the items in the first place and don’t have them now but took my
@AmazonHelp lied continuously that it was coming on 4 separate days knowing there was no parcel ever coming. Then lie that you are speaking","[USER_ID] I'm very sorry to hear this. What is it you were advised when you contacted us directly about this? ^KK
[USER_ID] Hello, without sharing any personal detail please provide more information on the issue you are facing. ^KK",4,2,,
562995,"AmazonHelp: [USER_ID] We'd like to look into this further. Please reach out to us by phone or chat here: [URL] ^RR
Customer: @AmazonHelp Thank you for the response! I will contact that number.
Customer: @AmazonHelp [USER_ID] In addition to packages getting lost delivery drivers are entering a space that that they shouldnt be able to enter without a keycard. We have these security measures in place for safety reasons. We all LOVE shopping w/ [USER_ID] how can we remedy this situation? 2/2
Customer: @AmazonHelp hi I work in campus housing &amp; we have a [USER_ID] system for deliveries. I got feedback from students who live on campus saying their packages were delivered to their doorsteps instead of in the proper area. Who can we talk to about this? 1/2","@AmazonHelp Thank you for the response! I will contact that number.
@AmazonHelp [USER_ID] In addition to packages getting lost delivery drivers are entering a space that that they shouldnt be able to enter without a keycard. We have these security measures in place for safety reasons. We all LOVE shopping w/ [USER_ID] how can we remedy this situation? 2/2
@AmazonHelp hi I work in campus housing &amp; we have a [USER_ID] system for deliveries. I got feedback from students who live on campus saying their packages were delivered to their doorsteps instead of in the proper area. Who can we talk to about this? 1/2",[USER_ID] We'd like to look into this further. Please reach out to us by phone or chat here: [URL] ^RR,4,3,,
513549,"AmazonHelp: [USER_ID] Two-Day refers to the time it takes to arrive once it ships. Some items require additional processing time, we'll include that into the date given at checkout. Please let us know if we ever miss that date. ^LI
Customer: [USER_ID] why do I pay for Prime to get 2 day shipping when my package I ordered Monday might not even be here until next Monday?",[USER_ID] why do I pay for Prime to get 2 day shipping when my package I ordered Monday might not even be here until next Monday?,"[USER_ID] Two-Day refers to the time it takes to arrive once it ships. Some items require additional processing time, we'll include that into the date given at checkout. Please let us know if we ever miss that date. ^LI",2,1,,
1862108,"AmazonHelp: [USER_ID] Hola Jesús, nuestro objetivo es hacerte feliz, nos alegra que estés satisfecho, te mandamos un gran abrazo. ^AZ [URL]
Customer: Amo [USER_ID] !
Primera vez que devuelvo un producto (un regalo repetido) y el proceso es sencillísimo, instantáneo, confiable y no te cuestionan! Verdaderamente PIENSAN sus procesos. Servicio a clientes excepcional = Lealtad asegurada!!","Amo [USER_ID] !
Primera vez que devuelvo un producto (un regalo repetido) y el proceso es sencillísimo, instantáneo, confiable y no te cuestionan! Verdaderamente PIENSAN sus procesos. Servicio a clientes excepcional = Lealtad asegurada!!","[USER_ID] Hola Jesús, nuestro objetivo es hacerte feliz, nos alegra que estés satisfecho, te mandamos un gran abrazo. ^AZ [URL]",2,1,,
1250309,"AmazonHelp: [USER_ID] and TV shows we have available. 2/2 ^SH
Customer: [USER_ID] Guys can u add Scooby Doo tv series
AmazonHelp: [USER_ID] We will continue to add new content. Keeping checking [URL] where we highlight the latest movies 1/2 ^SH",[USER_ID] Guys can u add Scooby Doo tv series,"[USER_ID] and TV shows we have available. 2/2 ^SH
[USER_ID] We will continue to add new content. Keeping checking [URL] where we highlight the latest movies 1/2 ^SH",3,1,,
811595,"AmazonHelp: [USER_ID] order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^NK
Customer: @AmazonHelp I could not find any cancel order button on my order section only perticuler for this order
Customer: @AmazonHelp hey amazon could you please cancel this order as m unable to fine cancl button on app [URL]
AmazonHelp: [USER_ID] I get your concern. You may find the steps to cancel your order here: [URL] Please don't provide your 1/2 ^NK","@AmazonHelp I could not find any cancel order button on my order section only perticuler for this order
@AmazonHelp hey amazon could you please cancel this order as m unable to fine cancl button on app [URL]","[USER_ID] order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^NK
[USER_ID] I get your concern. You may find the steps to cancel your order here: [URL] Please don't provide your 1/2 ^NK",4,2,,
575338,"AmazonHelp: [USER_ID] I am sorry to hear about this. What were you advised by the associate that you spoke with about the missing parcel?^SM
Customer: @AmazonHelp to wait 36 hours. the driver took a picture of the delivery but it isn't my doorstep. also it shows 2 boxes and i only ordered 1 item
AmazonHelp: [USER_ID] We ask you to wait this time as the parcel usually turns up within that time frame, before a refund or replacement would. Rest assured we take full responsibility for the safe delivery of our orders.^SM
Customer: @AmazonHelp thank you for your response!
AmazonHelp: [USER_ID] No worries, Jordin. Fingers crossed for you the order turns up tout suite!^SM
Customer: also shoutout to [USER_ID] for being NO help in finding my missing package or giving me a refund #cancellingmyprime","@AmazonHelp to wait 36 hours. the driver took a picture of the delivery but it isn't my doorstep. also it shows 2 boxes and i only ordered 1 item
@AmazonHelp thank you for your response!
also shoutout to [USER_ID] for being NO help in finding my missing package or giving me a refund #cancellingmyprime","[USER_ID] I am sorry to hear about this. What were you advised by the associate that you spoke with about the missing parcel?^SM
[USER_ID] We ask you to wait this time as the parcel usually turns up within that time frame, before a refund or replacement would. Rest assured we take full responsibility for the safe delivery of our orders.^SM
[USER_ID] No worries, Jordin. Fingers crossed for you the order turns up tout suite!^SM",6,3,,
718345,"AmazonHelp: [USER_ID] そうなんですよ～(●´艸`) 掃除中はPrime Musicあたりで手を打っていただいて…♪ RI
Customer: @AmazonHelp ついつい画面に目がいってしまいますからねぇ…ｗ
AmazonHelp: [USER_ID] プライム・ビデオのご利用ありがとうございます！(見ながらお掃除はなかなか捗りませんかね。。。)O o｡.(´-`*) RI
Customer: アマゾンプライムでビッグオー流しながら掃除中。随分と懐かしい…掃除が進まないわw","@AmazonHelp ついつい画面に目がいってしまいますからねぇ…ｗ
アマゾンプライムでビッグオー流しながら掃除中。随分と懐かしい…掃除が進まないわw","[USER_ID] そうなんですよ～(●´艸`) 掃除中はPrime Musicあたりで手を打っていただいて…♪ RI
[USER_ID] プライム・ビデオのご利用ありがとうございます！(見ながらお掃除はなかなか捗りませんかね。。。)O o｡.(´-`*) RI",4,2,,
411892,"AmazonHelp: [USER_ID] Oh no! I'm sorry for the inconvenience. Have we missed the delivery date confirmed for your order: [URL]? ^GM
Customer: @AmazonHelp Yes two nights in a row
AmazonHelp: [USER_ID] Allow us to take a look into this with you. To do so, please use this link:[URL] ^DO
Customer: @AmazonHelp Im still waiting for a rep to connect to me smh . it would only take a moment yea right.......
AmazonHelp: [USER_ID] Please keep us posted. We want to make sure your issue is resolved. ^ST
Customer: Are you kidding me? @AmazonHelp lost my package yesterday. Had me reorder it for today it’s pass 8pm and it is not here 😡❤️😡","@AmazonHelp Yes two nights in a row
@AmazonHelp Im still waiting for a rep to connect to me smh . it would only take a moment yea right.......
Are you kidding me? @AmazonHelp lost my package yesterday. Had me reorder it for today it’s pass 8pm and it is not here 😡❤️😡","[USER_ID] Oh no! I'm sorry for the inconvenience. Have we missed the delivery date confirmed for your order: [URL]? ^GM
[USER_ID] Allow us to take a look into this with you. To do so, please use this link:[URL] ^DO
[USER_ID] Please keep us posted. We want to make sure your issue is resolved. ^ST",6,3,,
